220.84.104.36 - - [05/Jul/2018:05:44:53 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:44:53 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:44:53 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:44:53 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2399 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:44:53 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2378 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:44:53 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2363 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:44:53 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:44:53 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:44:53 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /api/users HTTP/1.1" 301 241 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /api/users/ HTTP/1.1" 200 2895 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2379 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /static/rest_framework/css/default.css HTTP/1.1" 404 2379 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2400 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 404 2396 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /static/rest_framework/css/prettify.css HTTP/1.1" 404 2382 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 404 2406 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2363 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2399 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2378 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2363 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:08 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:37 +0000] "GET /api/rest-auth/registraiton HTTP/1.1" 404 4698 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /api/rest-auth/registration/ HTTP/1.1" 405 8432 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2400 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2364 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 404 2406 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /static/rest_framework/css/default.css HTTP/1.1" 404 2379 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /static/rest_framework/css/prettify.css HTTP/1.1" 404 2382 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 404 2396 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2378 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2399 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2378 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2363 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:45:44 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:05 +0000] "POST /api/rest-auth/registration/ HTTP/1.1" 500 215986 "http://52.78.216.37/api/rest-auth/registration/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:11 +0000] "GET /api/users/ HTTP/1.1" 200 2894 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:12 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2400 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:12 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2388 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:12 +0000] "GET /static/rest_framework/css/default.css HTTP/1.1" 404 2379 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:12 +0000] "GET /static/rest_framework/css/prettify.css HTTP/1.1" 404 2382 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:12 +0000] "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 404 2406 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:12 +0000] "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 404 2396 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:12 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2378 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:12 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2363 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:12 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:12 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:12 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2399 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:12 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2378 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:12 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2363 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:12 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:12 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:12 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:46:35 +0000] "POST /api/users/ HTTP/1.1" 500 209413 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:45 +0000] "GET /api/login HTTP/1.1" 404 3318 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /api/rest-auth/login HTTP/1.1" 301 251 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /api/rest-auth/login/ HTTP/1.1" 405 8405 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 404 2406 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /static/rest_framework/css/default.css HTTP/1.1" 404 2379 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2379 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2400 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /static/rest_framework/css/prettify.css HTTP/1.1" 404 2382 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 404 2396 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2363 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2399 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2378 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2363 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:47:56 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:48:13 +0000] "POST /api/rest-auth/login/ HTTP/1.1" 400 8420 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:48:13 +0000] "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 404 2406 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:48:13 +0000] "GET /static/rest_framework/css/prettify.css HTTP/1.1" 404 2382 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:05:48:13 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2379 "http://52.78.216.37/api/rest-auth/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
